total_sum;is_correct
455908;yes
385199;yes
393645;yes
154724;yes
-219858;yes
-125053;yes
-328332;yes
-155328;yes
406826;yes
-121703;yes
169747;yes
131925;yes
-275909;yes
-421950;yes
-178141;yes
-299749;yes
-154000;yes
-14667;yes
3033;yes
151156;yes
-380330;yes
143632;yes
31748;yes
-43673;yes
-97511;yes
-259397;yes
-174784;yes
-171808;yes
172824;yes
-291276;yes
-170408;yes
-59977;yes
183845;yes
-261300;yes
96990;yes
56445;yes
9849;yes
-15712;yes
91617;yes
139310;yes
-294857;yes
47207;yes
-393281;yes
266245;yes
162295;yes
278004;yes
-196100;yes
39770;yes
395965;yes
20421;yes
-282820;yes
2632;yes
-272764;yes
-194738;yes
-139059;yes
255153;yes
-170709;yes
78384;yes
-277641;yes
145688;yes
57830;yes
160858;yes
151196;yes
-286444;yes
121320;yes
-324994;yes
424688;yes
-36588;yes
36314;yes
-563115;yes
163075;yes
-119271;yes
75818;yes
-301052;yes
102337;yes
45981;yes
35749;yes
-182316;yes
-117845;yes
69160;yes
-133865;yes
560177;yes
37296;yes
173525;yes
12074;yes
71384;yes
-58629;yes
34976;yes
110299;yes
-182530;yes
-371595;yes
84237;yes
-111638;yes
-292604;yes
537932;yes
203004;yes
325137;yes
71679;yes
98304;yes
-105284;yes
-14044;yes
-20447;yes
-25894;yes
-214004;yes
-43110;yes
-26149;no
-37266;yes
-273946;yes
502849;yes
-546591;yes
33462;yes
140277;yes
-542788;yes
-169374;yes
95830;yes
291317;yes
47348;yes
341196;yes
195013;yes
109955;yes
-256019;yes
-179730;yes
-4556;no
-475279;yes
-246134;yes
-405781;yes
432629;yes
-31713;yes
-70732;yes
18414;yes
-353068;yes
-132289;yes
-4793;yes
-304971;yes
-185232;yes
-30802;yes
-212607;yes
-267519;yes
-304588;yes
298037;yes
-295873;yes
-275867;yes
226200;yes
-55834;yes
-50539;yes
19384;yes
164738;yes
-168382;yes
-282160;yes
-144946;yes
-189564;yes
-47871;yes
54745;yes
-308593;yes
127816;yes
-203028;yes
-69410;yes
-69505;yes
146020;yes
-133500;yes
-406120;yes
349469;yes
-42918;yes
68450;yes
149812;yes
180550;yes
-551411;yes
-163113;yes
-393131;yes
-381288;yes
-173896;yes
104803;yes
9119;yes
239357;yes
-6451;yes
-58089;yes
46233;yes
-253998;yes
264099;yes
-57080;yes
-132164;yes
498909;yes
-65446;yes
211231;yes
274978;yes
241175;yes
145719;yes
122433;yes
209638;yes
-125398;yes
120120;yes
29949;yes
-474648;yes
-156972;yes
97600;yes
263510;yes
245974;yes
-87142;yes
333606;yes
505483;yes
-102494;yes
316385;yes
-146796;yes
167049;yes
337405;yes
-52701;yes
168824;yes
-60598;yes
36564;yes
-422532;yes
-6443;no
202617;yes
-445786;yes
-44673;yes
-477137;yes
29960;yes
283511;yes
-211191;yes
75141;yes
490997;yes
48089;yes
254665;yes
-224886;yes
45;yes
66531;yes
78739;yes
44937;yes
-204038;yes
453761;yes
-110826;yes
-387105;yes
50923;yes
-5368;yes
174371;yes
167499;yes
-204648;yes
-442363;yes
32804;yes
-269644;yes
45739;yes
-104229;yes
322561;yes
-13118;yes
157454;yes
176317;yes
-208666;yes
124130;yes
-29344;yes
350565;yes
-382365;yes
-546812;yes
-143608;yes
-244650;yes
-181823;yes
395599;yes
-183560;yes
-351691;yes
33755;yes
-88221;yes
-95939;yes
-184476;yes
-29323;yes
110888;yes
-123334;yes
-30236;yes
181228;yes
68443;yes
69448;yes
-114824;yes
-131186;yes
11873;yes
247410;yes
-229049;yes
452352;yes
-190187;yes
273692;yes
129855;yes
-102298;yes
-45141;yes
198659;yes
-116154;yes
-287776;yes
-180765;yes
144967;yes
-140975;yes
-274945;yes
-19435;yes
-22004;yes
711152;yes
119194;yes
-36980;yes
148942;yes
229877;yes
116040;yes
178186;yes
168086;yes
374633;yes
-110180;yes
222712;yes
-210158;yes
-21308;yes
9953;yes
-62087;yes
-210703;yes
-166396;yes
15944;yes
5575;yes
165474;yes
28907;yes
101188;yes
300435;yes
-136730;yes
-250172;yes
-36987;yes
-286170;yes
402689;yes
-35046;yes
214672;yes
116724;yes
-168403;yes
-33458;yes
-408372;yes
-549914;yes
452;yes
-391000;yes
217304;yes
-267888;yes
205819;yes
416587;yes
38583;yes
161909;yes
-329195;yes
270560;yes
-326586;yes
-273696;yes
-50097;yes
40131;yes
-50875;yes
117085;yes
169673;yes
-95275;yes
294961;yes
68200;yes
119942;yes
122317;yes
-96548;yes
164655;yes
-24033;yes
27124;yes
179214;yes
-225101;yes
15460;yes
486849;yes
209707;yes
-224259;yes
74085;yes
-168601;yes
170423;yes
-139300;yes
164938;yes
-19801;yes
445999;yes
-231287;yes
-95171;yes
53472;yes
-294535;yes
-136121;yes
407430;yes
-65889;yes
30044;yes
481517;yes
71578;yes
23529;yes
91489;yes
-85241;yes
-60314;yes
-35985;yes
-348966;yes
-90638;yes
383552;yes
-595646;yes
-357328;yes
-216679;yes
29170;yes
92218;yes
19944;yes
-311061;yes
-371369;yes
214285;yes
-201396;yes
-61705;yes
414464;yes
-148147;yes
-61608;yes
181822;yes
123791;yes
735;yes
-176635;yes
-178199;yes
-20985;yes
40367;yes
109786;yes
195662;yes
-62652;yes
128828;yes
-358416;yes
84592;yes
-95632;yes
-56991;yes
-147925;yes
196119;yes
182485;yes
-10283;yes
247020;yes
-2029;yes
-271663;yes
80025;yes
383187;yes
-45506;yes
-473857;yes
235370;yes
287938;yes
-3819;yes
258021;yes
-116982;yes
-487634;yes
-137232;yes
-505186;yes
330177;yes
203585;yes
-268216;yes
-105282;yes
-28123;yes
303014;yes
-402661;yes
60555;yes
360328;yes
-244842;yes
-129405;yes
146718;yes
247635;yes
-189341;yes
-257881;yes
-1022;yes
39827;yes
-47597;yes
34328;yes
72139;yes
-7704;yes
268786;yes
-240587;yes
-175941;yes
196888;yes
-290915;yes
254286;yes
-278353;yes
88989;yes
333171;yes
128077;yes
412049;yes
-176256;yes
196259;yes
163227;yes
237914;yes
489471;yes
169800;yes
-376582;yes
-164620;yes
-85091;yes
-157385;yes
-175631;yes
-84742;yes
-23344;yes
-108034;yes
-416940;yes
-97680;yes
-104207;yes
566108;yes
-68409;yes
-23687;yes
-73689;yes
276369;yes
-95348;yes
-67226;yes
-135179;yes
111390;yes
-40543;yes
-472590;yes
-48800;yes
-113037;yes
-119997;yes
-70757;yes
-235673;yes
-454677;yes
-267679;yes
-369811;yes
-185534;yes
110898;yes
-352226;yes
209846;yes
88289;yes
86840;yes
264117;yes
-264769;yes
-274529;yes
-30794;yes
-128304;yes
24264;yes
55715;yes
-100740;yes
-57051;yes
2790;yes
-254958;yes
-65794;yes
32901;yes
20324;yes
-51582;yes
-80710;yes
143666;yes
-276747;yes
-96516;yes
-239045;yes
83282;yes
382301;yes
128695;yes
193428;yes
-99991;yes
175401;yes
-12478;yes
308326;yes
43412;yes
-15986;yes
-416630;yes
-154583;yes
273826;yes
-132653;yes
245204;yes
172698;yes
-111143;yes
72500;yes
-153449;yes
10682;yes
83094;yes
143610;yes
69094;yes
-287826;yes
435540;yes
135472;yes
-53921;yes
8957;yes
413301;yes
-68666;yes
-2187;yes
81378;yes
399039;yes
-51971;yes
231288;yes
225972;yes
-241150;yes
-355428;yes
-45078;yes
-234322;yes
-157443;yes
-286480;yes
-156136;yes
22631;yes
-119735;yes
317332;yes
-317537;yes
22770;yes
72733;yes
405183;yes
-26876;yes
-230172;yes
19509;yes
-102879;yes
-24417;yes
-79701;yes
-60646;yes
-363789;yes
-150673;yes
-95815;yes
89014;yes
-34023;yes
-60080;yes
128207;yes
153832;yes
240430;yes
314122;yes
-109715;yes
118419;yes
-113113;yes
12557;yes
-135665;yes
422422;yes
-171142;yes
22521;yes
-223001;yes
116545;yes
30616;yes
95598;yes
-183041;yes
-58223;yes
66600;yes
392763;yes
-64421;yes
-19806;yes
-96705;yes
101593;yes
48402;yes
124074;yes
-144902;yes
141253;yes
-48918;yes
-206591;yes
149155;yes
-88726;yes
-385166;yes
280318;yes
64869;yes
11503;yes
304884;yes
-277937;yes
-74384;yes
-73258;yes
250043;yes
48243;yes
-334534;yes
-162142;yes
-100807;yes
-22340;yes
136807;yes
326597;yes
95186;yes
-68519;yes
364975;yes
-107045;yes
7984;yes
203155;yes
-41988;yes
-255138;yes
-157146;yes
125249;yes
-204349;yes
272017;yes
-10983;no
-15843;yes
398044;yes
-182219;yes
488506;yes
167226;yes
-5395;yes
11705;yes
70456;yes
-49386;yes
411910;yes
396075;yes
-263664;yes
206840;yes
140219;yes
42510;yes
-152472;yes
-297156;yes
558514;yes
-189715;yes
-234343;yes
21899;yes
220533;yes
-70223;yes
-13734;yes
318973;yes
19341;yes
-204147;yes
260495;yes
52332;yes
-114860;yes
243531;yes
291401;yes
391583;yes
-322570;yes
-17230;yes
606010;yes
-282017;yes
-61567;yes
-71057;yes
197910;yes
111570;yes
-650242;yes
-90458;yes
44981;yes
-5890;yes
222669;yes
-106714;yes
178656;yes
-440726;yes
94430;yes
-246045;yes
-90772;yes
-105498;yes
272427;yes
-452905;yes
100346;yes
-211368;yes
369615;yes
-430857;yes
476907;yes
-166035;yes
104041;yes
141054;yes
72779;yes
261116;yes
30325;yes
612868;yes
-132546;yes
544419;yes
21451;yes
-83293;yes
33963;yes
-117602;yes
-275930;yes
-472935;yes
-825220;yes
30863;yes
-381590;yes
179891;yes
227405;yes
-127384;yes
354366;yes
26065;yes
135128;yes
262522;yes
-101757;yes
99795;yes
333086;yes
-451575;yes
-297889;yes
-194782;yes
-149488;yes
335111;yes
-447596;yes
-136336;yes
-223371;yes
256261;yes
-398777;yes
122602;yes
208954;yes
-200774;yes
-484256;yes
-182716;yes
-10968;yes
368354;yes
176132;yes
147627;yes
221308;yes
-3947;yes
210447;yes
395264;yes
-65667;yes
598135;yes
-255777;yes
317548;yes
258650;yes
68042;yes
120769;yes
-284151;yes
-16082;yes
54787;yes
-120486;yes
-332752;yes
122034;yes
270249;yes
442389;yes
-88983;yes
-171758;yes
-92536;yes
-356962;yes
-143874;yes
-73687;yes
3804;yes
-203387;yes
-12108;yes
-162597;yes
119166;yes
122006;yes
-155209;yes
-193163;yes
-99552;yes
152161;yes
-7479;yes
338428;yes
270743;yes
-176477;yes
122380;yes
69330;yes
-32554;yes
-79057;yes
-21002;yes
-222633;yes
691;yes
274740;yes
131700;yes
114977;yes
-225878;yes
248849;yes
345839;yes
-369858;yes
316406;yes
33974;yes
98661;yes
295557;yes
-103925;yes
-26981;yes
47486;yes
64022;yes
-172133;yes
-259793;yes
-147146;yes
198590;yes
80487;yes
333341;yes
-539687;yes
42036;yes
-67959;yes
246862;yes
33318;yes
-130173;yes
133763;yes
254823;yes
-62400;yes
130902;yes
302393;yes
-99055;yes
-620535;yes
261282;yes
77765;yes
64528;yes
239303;yes
-4235;no
293163;yes
-318816;yes
-223140;yes
-174563;yes
284607;yes
-686720;yes
50632;yes
237289;yes
-119723;yes
-83763;yes
8997;yes
96168;yes
66990;yes
135572;yes
-289047;yes
42143;yes
107595;yes
129399;yes
148497;yes
-239853;yes
183289;yes
-393347;yes
-4881;yes
1460;yes
99162;yes
69522;yes
750212;yes
501560;yes
-10608;yes
-210414;yes
195202;yes
207448;yes
135098;yes
-17456;yes
-219433;yes
-74128;yes
2745;yes
176049;yes
234633;yes
392890;yes
-223713;yes
321722;yes
46711;yes
436971;yes
-517972;yes
291622;yes
180928;yes
62447;yes
42294;yes
-86081;yes
53484;yes
150754;yes
-529024;yes
212681;yes
-73874;yes
216462;yes
-154036;yes
-101578;yes
97496;yes
108270;yes
-102000;yes
107261;yes
28295;yes
-306616;yes
-2464;yes
-223047;yes
93022;yes
-266893;yes
380232;yes
-56053;yes
-106835;yes
208331;yes
17326;yes
-661608;yes
233885;yes
-119290;yes
-312844;yes
60491;yes
-291820;yes
-29521;yes
274404;yes
-91436;yes
-467716;yes
193000;yes
2351;yes
-298463;yes
9910;yes
-29336;yes
172354;yes
246659;yes
-24445;yes
28937;yes
-117050;yes
184169;yes
81735;yes
-50705;yes
-66654;yes
53688;yes
-160035;yes
-72926;yes
-535779;yes
38195;yes
-205330;yes
74087;yes
284459;yes
-192481;yes
-193317;yes
155338;yes
133446;yes
-172307;yes
48494;yes
108313;yes
-213042;yes
49789;yes
-406780;yes
57952;yes
-469241;yes
-21443;yes
-121557;yes
434005;yes
333429;yes
228157;yes
112406;yes
-199493;yes
-40259;yes
524304;yes
-488589;yes
261259;yes
-256705;yes
-32610;yes
361918;yes
-227975;yes
123065;yes
56019;yes
-403210;yes
269214;yes
307148;yes
89990;yes
-376779;yes
292692;yes
-283785;yes
-26263;yes
-308353;yes
-171357;yes
-197483;yes
193436;yes
-66947;yes
-154534;yes
-1740;yes
273230;yes
183808;yes
143932;yes
8230;yes
-85819;yes
-58811;yes
137513;yes
-128944;yes
-209484;yes
340625;yes
30894;yes
-264744;yes
138337;yes
264171;yes
308591;yes
-233851;yes
-159528;yes
-236645;yes
181347;yes
22518;yes
82751;yes
-260852;yes
288585;yes
56098;yes
-77001;yes
-103682;yes
249773;yes
-19187;yes
299686;yes
-348493;yes
335196;yes
-230515;yes
-145590;yes
-160837;yes
20607;yes
85449;yes
123467;yes
286326;yes
80179;yes
-232496;yes
106385;yes
317836;yes
-2892;yes
-161530;yes
143770;yes
-32948;yes
177745;yes
-184234;yes
382410;yes
-157517;yes
-77802;yes
150951;yes
-58148;yes
-233081;yes
-324009;yes
124241;yes
-236469;yes
-279332;yes
-158515;yes
161735;yes
-270321;yes
-294333;yes
234018;yes
141858;yes
-337170;yes
43352;yes
365620;yes
114464;yes
-110583;yes
319715;yes
-46741;yes
119498;yes
389632;yes
343384;yes
280266;yes
524991;yes
-466194;yes
-100646;yes
-322787;yes
584033;yes
-622580;yes
196733;yes
-214631;yes
139216;yes
-198402;yes
-263346;yes
67244;yes
349126;yes
-171651;yes
-19336;yes
-17422;yes
-73574;yes
-126188;yes
-254338;yes
117992;yes
-350815;yes
-92694;yes
44449;yes
-234684;yes
-121993;yes
-277869;yes
64615;yes
-226583;yes
296337;yes
-104259;yes
-62313;yes
-46972;yes
-174031;yes
-74853;yes
52108;yes
-5537;yes
-217124;yes
-25703;yes
-110840;yes
154962;yes
653088;yes
167350;yes
-324612;yes
87143;yes
-159497;yes
67308;yes
-18545;yes
-43861;yes
-26538;yes
73187;yes
-42667;yes
1668;yes
-458588;yes
302056;yes
560269;yes
-8709;no
28804;yes
500338;yes
-209186;yes
28355;yes
167609;yes
-175779;yes
77976;yes
275983;yes
121720;yes
-161296;yes
-228546;yes
308675;yes
-391211;yes
-111042;yes
-325773;yes
20180;yes
180730;yes
-104965;yes
46447;yes
56051;yes
-17855;yes
130119;yes
-73424;yes
-310074;yes
-60175;yes
-239512;yes
446575;yes
13411;yes
290396;yes
-15079;yes
144057;yes
-9916;yes
193520;yes
-678535;yes
-256885;yes
-442498;yes
-168890;yes
-7088;yes
118111;yes
465402;yes
-182649;yes
-119966;yes
60046;yes
-173120;yes
136007;yes
-62907;yes
-104324;yes
77364;yes
-122831;yes
342797;yes
-221439;yes
128806;yes
-4407;yes
-81742;yes
-3789;yes
181148;yes
-524500;yes
-136834;yes
-6043;yes
362529;yes
-102922;yes
-24935;yes
141633;yes
209364;yes
133966;yes
292643;yes
22216;yes
-2404;yes
-201709;yes
158242;yes
-207874;yes
80308;yes
-321521;yes
393479;yes
166412;yes
29589;yes
64201;yes
-344468;yes
389158;yes
-164539;yes
503;yes
259536;yes
-119223;yes
232689;yes
-104476;yes
-577166;yes
-319665;yes
54208;yes
283481;yes
204385;yes
-110012;yes
379959;yes
-469186;yes
5675;yes
54873;yes
184770;yes
85372;yes
33967;yes
199877;yes
-258448;yes
-157601;yes
-143892;yes
197560;yes
-347785;yes
-161331;yes
-162687;yes
83095;yes
153810;yes
32811;yes
-210607;yes
314137;yes
239755;yes
3907;yes
282909;yes
548880;yes
-50327;yes
327140;yes
-218164;yes
-36964;yes
49092;yes
-159253;yes
-309612;yes
-30889;yes
-38989;yes
-53636;yes
-345272;yes
-2484;yes
196394;yes
-463296;yes
-172859;yes
-219390;yes
-131377;yes
-124695;yes
-269795;yes
383202;yes
376643;yes
32083;yes
201870;yes
436;yes
-238263;yes
-160307;yes
-91795;yes
240370;yes
226058;yes
-224640;yes
-462448;yes
-335939;yes
-44460;yes
137250;yes
191126;yes
496630;yes
107439;yes
-52343;yes
255346;yes
403733;yes
17186;yes
29628;yes
84252;yes
116483;yes
213417;yes
1938;yes
-365442;yes
225853;yes
-173641;yes
435673;yes
318621;yes
-98395;yes
-93057;yes
-225552;yes
49928;yes
88184;yes
-158157;yes
-41801;yes
-246339;yes
99368;yes
687496;yes
272866;yes
528502;yes
160285;yes
-38813;yes
-130429;yes
-478852;yes
-112331;yes
-160195;yes
225428;yes
97496;yes
440301;yes
-200851;yes
469291;yes
-163497;yes
-240070;yes
46870;yes
66940;yes
-129332;yes
-56023;yes
152357;yes
-206535;yes
-92546;yes
71531;yes
276519;yes
-274040;yes
-434947;yes
-175781;yes
-188548;yes
114975;yes
-26974;yes
629500;yes
15263;yes
260627;yes
-3809;yes
-12975;yes
119931;yes
-8740;yes
-211321;yes
-63291;yes
-4236;yes
157574;yes
-149023;yes
-727713;yes
-247975;yes
-300636;yes
-105790;yes
231259;yes
-106924;yes
-188781;yes
129191;yes
47036;yes
-178867;yes
184312;yes
211049;yes
4617;yes
139945;yes
555490;yes
-258063;yes
177503;yes
151538;yes
370845;yes
107380;yes
-21839;yes
663261;yes
-250087;yes
-49973;yes
250202;yes
16833;yes
-493241;yes
-21000;yes
96236;yes
39686;yes
344964;yes
59702;yes
-445278;yes
-181423;yes
241745;yes
224543;yes
-543782;yes
246924;yes
135856;yes
342010;yes
-539271;yes
-323979;yes
24678;yes
-7091;yes
-172001;yes
186265;yes
-198306;yes
-138021;yes
46588;yes
-420255;yes
76488;yes
-156703;yes
-58534;yes
-240789;yes
340979;yes
-379034;yes
-563198;yes
-311087;yes
400786;yes
-245422;yes
-237163;yes
71162;yes
157287;yes
-102640;yes
418627;yes
363801;yes
-214755;yes
-164988;yes
80225;yes
299955;yes
-169455;yes
371100;yes
122662;yes
352091;yes
-106807;yes
381074;yes
48212;yes
-166139;yes
-17552;yes
-62754;yes
136492;yes
-134770;yes
-116675;yes
-268325;yes
164298;yes
131869;yes
244232;yes
-90464;yes
-193032;yes
-146822;yes
-60042;yes
455123;yes
-142955;yes
-221513;yes
-18883;yes
186;yes
-11126;yes
8696;yes
-338177;yes
-135107;yes
-38377;yes
-116477;yes
208460;yes
337881;yes
-45189;yes
103310;yes
-442705;yes
253397;yes
50866;yes
18766;yes
244586;yes
341955;yes
-156712;yes
210305;yes
-248721;yes
-315594;yes
46897;yes
-50725;yes
272341;yes
31225;yes
-340738;yes
155836;yes
-152107;yes
156571;yes
581973;yes
211585;yes
186351;yes
-20588;yes
-371818;yes
-432380;yes
248269;yes
142414;yes
201366;yes
29935;yes
302375;yes
-308213;yes
291482;yes
430263;yes
-22095;yes
-387673;yes
205752;yes
-286970;yes
-69445;yes
233272;yes
-191636;yes
59437;yes
97434;yes
-365507;yes
-91237;yes
-133828;yes
205754;yes
-92287;yes
-133883;yes
-114518;yes
-38922;yes
444273;yes
364766;yes
-130936;yes
288032;yes
-428766;yes
-20885;yes
-132645;yes
382529;yes
360967;yes
-375802;yes
103095;yes
-150210;yes
-375757;yes
-295524;yes
-413144;yes
-14827;yes
-50379;yes
226049;yes
55427;yes
54696;yes
92772;yes
262245;yes
30115;yes
-191313;yes
-325957;yes
-94095;yes
54522;yes
-106301;yes
-38328;yes
81960;yes
305581;yes
-9128;yes
278822;yes
-3159;yes
-112978;yes
-184713;yes
125539;yes
-33955;yes
379913;yes
-14372;yes
-290915;yes
-67272;yes
-444647;yes
-137188;yes
214517;yes
-45751;yes
-162217;yes
227383;yes
-46435;yes
-292363;yes
102482;yes
-9038;yes
-205348;yes
174664;yes
48876;yes
145397;yes
120904;yes
-89883;yes
177844;yes
-220170;yes
-69743;yes
-235497;yes
-386706;yes
81141;yes
549996;yes
-582366;yes
188020;yes
11979;yes
369313;yes
-53600;yes
-293079;yes
457657;yes
-453620;yes
-448883;yes
330267;yes
-141388;yes
55355;yes
-155670;yes
140446;yes
10850;yes
-173024;yes
144836;yes
39384;yes
553618;yes
489228;yes
155747;yes
172274;yes
-11438;yes
-191688;yes
-93917;yes
16122;yes
-79213;yes
278398;yes
45977;yes
-151155;yes
291108;yes
68366;yes
269995;yes
98444;yes
3538;yes
58351;yes
-167587;yes
19256;yes
-244672;yes
5048;yes
360529;yes
-10830;yes
273969;yes
86878;yes
-28933;yes
193492;yes
173169;yes
216308;yes
93291;yes
26205;yes
-172851;yes
352324;yes
-20836;no
471977;yes
102444;yes
95041;yes
-208193;yes
-402097;yes
-352611;yes
104760;yes
129788;yes
-58822;yes
-226132;yes
-153966;yes
-77042;yes
-176907;yes
168617;yes
-250665;yes
217144;yes
-257769;yes
-347420;yes
-14479;yes
152177;yes
233813;yes
567825;yes
199613;yes
-387499;yes
-92108;yes
-103120;yes
80054;yes
-30123;no
-181765;yes
182183;yes
323688;yes
-547045;yes
13358;yes
-48476;yes
17247;yes
158431;yes
-11018;yes
293756;yes
623507;yes
-42674;yes
205542;yes
301169;yes
-7047;yes
-99156;yes
-51079;yes
57826;yes
217623;yes
82583;yes
288822;yes
17200;yes
227566;yes
-584923;yes
269750;yes
-304873;yes
317039;yes
-462187;yes
-266188;yes
-132874;yes
216669;yes
-283111;yes
-477929;yes
158491;yes
127375;yes
7603;yes
205776;yes
224679;yes
24783;yes
177990;yes
234531;yes
-372056;yes
11195;yes
297763;yes
-174457;yes
372496;yes
-124633;yes
74724;yes
190079;yes
443183;yes
360158;yes
-50375;yes
-429168;yes
141902;yes
244342;yes
-257232;yes
-506299;yes
269972;yes
84486;yes
-114374;yes
-37457;yes
438125;yes
325199;yes
254854;yes
-260513;yes
122824;yes
-611628;yes
-226211;yes
-274602;yes
-348105;yes
-56505;yes
-512492;yes
-112037;yes
509507;yes
-42824;yes
-29628;yes
-164432;yes
-45583;yes
-185679;yes
-122293;yes
11288;yes
2484;yes
132768;yes
-115414;yes
240061;yes
350771;yes
-163088;yes
-282720;yes
68953;yes
351720;yes
241226;yes
-75026;yes
126696;yes
-362314;yes
-118434;yes
-89071;yes
-133618;yes
-123172;yes
-80300;yes
-119417;yes
-297973;yes
472054;yes
-193958;yes
-607432;yes
-49765;yes
207108;yes
-72919;yes
524798;yes
367778;yes
-338886;yes
237806;yes
253347;yes
247870;yes
154930;yes
123681;yes
-401016;yes
-24386;yes
63335;yes
-89493;yes
175069;yes
176080;yes
-49294;yes
-164199;yes
-50176;yes
-46576;yes
-349852;yes
205997;yes
513218;yes
218226;yes
-154971;yes
-192229;yes
-236926;yes
-156285;yes
316292;yes
-35388;yes
-169059;yes
-205728;yes
215028;yes
18302;no
111193;yes
374218;yes
10481;yes
-86670;yes
-155997;yes
82635;yes
-72001;yes
32075;yes
171456;yes
-33869;yes
275893;yes
14359;yes
-3118;yes
-199732;yes
-178991;yes
328024;yes
333455;yes
51809;yes
-8682;yes
349620;yes
-145468;yes
-27837;yes
-300300;yes
368240;yes
-153590;yes
111466;yes
268117;yes
59146;yes
52351;yes
-243822;yes
48110;yes
318300;yes
-143405;yes
61995;yes
107162;yes
233840;yes
15718;yes
-353222;yes
-73663;yes
-40295;yes
-478104;yes
478037;yes
173408;yes
-6042;yes
200409;yes
-277577;yes
135272;yes
68435;yes
-229083;yes
-216596;yes
162016;yes
137705;yes
122436;yes
196698;yes
-77454;yes
131599;yes
70727;yes
-340154;yes
-14454;yes
-90389;yes
314307;yes
-43964;yes
-132721;yes
442605;yes
416006;yes
311011;yes
-395775;yes
46825;yes
-91441;yes
-19793;yes
87185;yes
63755;yes
277835;yes
191708;yes
-133196;yes
-591553;yes
224775;yes
26360;yes
118463;yes
-308047;yes
-182190;yes
-236260;yes
-38781;yes
-184303;yes
-202528;yes
-121567;yes
-3324;yes
96237;yes
426410;yes
-59464;yes
196398;yes
-9967;no
108536;yes
-22434;yes
-13127;yes
-139150;yes
66891;yes
40302;yes
-58741;yes
-86199;yes
-299821;yes
229186;yes
366609;yes
153022;yes
316723;yes
19109;yes
-213462;yes
-40149;yes
-270451;yes
66719;yes
-358565;yes
-19749;yes
331317;yes
